samples,MAG,relative_abun,treatment,day,sample,fraction,MAG_taxa_combined,density,qpcr_ratio,rel_abun_qpcr_norm
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_34,2.513779228300689e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,F_XYC2-FULL-47-12 (NCBI: P_Candidatus Falkowbacteria),1.69689792,0.224894639,5.418164317700638e-06
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_35,0.0014938325284866627,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_Sulfurovum (NCBI: C_Epsilonproteobacteria),1.69689792,0.224894639,0.0003219785576770151
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_39,8.277308393019789e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,S_JAIPBB01 sp021739805 (NCBI: F_Saprospiraceae),1.69689792,0.224894639,1.7840793844088245e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_4,0.0007880378330443644,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_JAHISY01 (NCBI: P_Candidatus Gracilibacteria),1.69689792,0.224894639,0.00016985256381824078
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_40,0.0005791734317098146,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,O_Zapsychrales (NCBI: P_Candidatus Omnitrophica),1.69689792,0.224894639,0.00012483422514282077
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_42,0.05274761841379203,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),1.69689792,0.224894639,0.01136914732669242
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_43,0.00012359111142582486,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,F_GW2011-AR18 (NCBI: P_Candidatus Woesearchaeota),1.69689792,0.224894639,2.6638653958686795e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_45,4.998489003567782e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_JAGVXH01 (NCBI: D_Archaea),1.69689792,0.224894639,1.0773672746058053e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_46,0.0009429639176535096,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_CAITKP01 (NCBI: F_Helicobacteraceae),1.69689792,0.224894639,0.0002032451137311376
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_49,3.931056652843451e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_JAIPJA01 (NCBI: P_Candidatus Pacebacteria),1.69689792,0.224894639,8.472944102451774e-07
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_50,9.275585989075352e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,S_Hydrogenovibrio sp009296185 (NCBI: O_Thiotrichales),1.69689792,0.224894639,1.9992467304197384e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_51,7.032221266937717e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,F_JAIOPI01 (NCBI: P_Lentisphaerae),1.69689792,0.224894639,1.5157150601667682e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_53,7.203420626724762e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,S_JAEINX01 sp016342645 (NCBI: O_Bacteroidales),1.69689792,0.224894639,1.5526151288748073e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_6,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_CAITKP01 (NCBI: D_Bacteria),1.69689792,0.224894639,0.0
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-12C-cell-enriched_bin_9,0.0007115428082399479,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,F_JAAYUY01 (NCBI: P_Bacteroidetes),1.69689792,0.224894639,0.0001533649339893838
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_11,0.0016269185778292046,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_GCA-002708315 (NCBI: O_Bacteroidales),1.69689792,0.224894639,0.00035066373717143536
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_13,3.439624770468473e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,S_Cutibacterium acnes,1.69689792,0.224894639,7.413718749768548e-07
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_16,0.0015699467905341846,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_CAJXII01 (NCBI: G_Arcobacter),1.69689792,0.224894639,0.00033838411843792484
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_17,0.004033799491551379,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,F_UBA12481 (NCBI: O_Bacteroidales),1.69689792,0.224894639,0.0008694394568872756
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_18,0.0014026155901013747,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_Xianfuyuplasma,1.69689792,0.224894639,0.00030231778734504113
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_2,4.997900662663727e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_JABGOW01 (NCBI: P_Verrucomicrobia),1.69689792,0.224894639,1.0772404644365944e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_24,9.525076047803377e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,F_MAG-NZ (NCBI: P_Tenericutes),1.69689792,0.224894639,2.0530214660290792e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_25,0.004716929048943711,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_Desulfobacula,1.69689792,0.224894639,0.0010166802388366055
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_26,0.001181973977414487,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_JAIPFM01 (NCBI: C_Phycisphaerae),1.69689792,0.224894639,0.0002547610051343711
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_27,0.0025958006123053346,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),1.69689792,0.224894639,0.0005594952052716974
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_28,9.032190284413561e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_Sulfurimonas,1.69689792,0.224894639,1.9467855632960207e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_3,0.0021446362743552066,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_SABY01 (NCBI: O_Bacteroidales),1.69689792,0.224894639,0.00046225187977278794
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_32,2.263733862210876e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_JAAXTX01 (NCBI: P_Candidatus Moranbacteria),1.69689792,0.224894639,4.879220059946527e-06
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_34,0.005225703587107148,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_SDB (NCBI: G_Candidatus Cloacimonas),1.69689792,0.224894639,0.0011263407856896095
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_35,0.027491280407742305,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_NaphS2 (NCBI: C_Deltaproteobacteria),1.69689792,0.224894639,0.0059254318309338375
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_39,3.1598257729219358e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,S_UBA10649 sp021741645 (NCBI: O_Candidatus Nanopelagicales),1.69689792,0.224894639,6.810643934141295e-07
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_4,9.646136909206298e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_M30B53 (NCBI: O_Pirellulales),1.69689792,0.224894639,2.079114753464142e-06
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_40,1.0358655363621405e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_Halothiobacillus,1.69689792,0.224894639,2.232689976854975e-08
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_45,0.007288102786224607,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_Sulfurimonas,1.69689792,0.224894639,0.0015708674021763915
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_48,0.002328204282508,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_JGIOTU-2 (NCBI: P_Candidatus Cloacimonetes),1.69689792,0.224894639,0.000501817869516334
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_5,0.003862067701018006,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_B18-G4 (NCBI: O_Bacteroidales),1.69689792,0.224894639,0.0008324246288066188
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_50,9.061853624445301e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,F_Sulfurimonadaceae (NCBI: F_Thiovulaceae),1.69689792,0.224894639,1.953179157796857e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_51,0.000967429909520231,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_DUZB01 (NCBI: C_Deltaproteobacteria),1.69689792,0.224894639,0.000208518479133995
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_53,0.00012669009274471595,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_Hydrogenovibrio,1.69689792,0.224894639,2.7306604024237588e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_54,0.0010266007056304507,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,S_RZYO01 sp009930325 (NCBI: C_Spirochaetia),1.69689792,0.224894639,0.00022127206912809542
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_57,0.0017549795398469708,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_4572-104 (NCBI: P_Tenericutes),1.69689792,0.224894639,0.00037826581642658635
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_6,4.984585690871899e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_UBA6154 (NCBI: O_Candidatus Nanopelagicales),1.69689792,0.224894639,1.0743705741836448e-05
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_61,1.4196290696982534e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,O_LZORAL124-64-63 (NCBI: D_Bacteria),1.69689792,0.224894639,3.059848487573534e-06
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_66,0.0014409757199936044,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_JAHIYG01 (NCBI: P_Candidatus Altiarchaeota),1.69689792,0.224894639,0.00031058587567453776
DAY7_DO_0_13C_CELL_ENRICHED_8,day7-DO-0-13C-cell-enriched_bin_7,0.006916491494445809,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,8,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),1.69689792,0.224894639,0.0014907708281215722
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_1,4.920448219355962e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_QWPN01 (NCBI: G_Candidatus Kuenenia),1.69143412,0.321954999,1.518258685425685e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_100,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,O_JAIPIQ01 (NCBI: P_Candidatus Marinimicrobia),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_101,6.640716243835369e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_Synechococcus_C (NCBI: G_Synechococcus),1.69143412,0.321954999,2.049066399070887e-06
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_102,1.4157418444946813e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,C_Desulfarculia (NCBI: C_Deltaproteobacteria),1.69143412,0.321954999,4.3684279478221444e-08
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_103,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,O_Kiritimatiellales,1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_105,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_JABICL01 (NCBI: C_Candidatus Peribacteria),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_106,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_SM23-33 (NCBI: C_Phycisphaerae),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_107,3.424387319300779e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_Tichowtungia (NCBI: O_Kiritimatiellales),1.69143412,0.321954999,1.0566325582571616e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_108,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_QWPN01 (NCBI: P_Planctomycetes),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_109,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_CAIXZC01 (NCBI: O_Myxococcales),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_11,2.579428935324706e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_VGXO01 (NCBI: P_Planctomycetes),1.69143412,0.321954999,7.959113092765478e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_110,6.101249362781844e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_Phycisphaeraceae,1.69143412,0.321954999,1.8826079300157598e-06
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_111,2.213566463672123e-08,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_JAJRTO01 (NCBI: P_Candidatus Poribacteria),1.69143412,0.321954999,6.830203996491016e-09
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_112,1.8198329054553695e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_UBA2329 (NCBI: F_Saprospiraceae),1.69143412,0.321954999,5.615295581939322e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_113,5.679976837219453e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_JAGOFO01 (NCBI: P_Myxococcota),1.69143412,0.321954999,1.7526196357887695e-06
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_114,7.167072390916696e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_4572-78 (NCBI: P_Chloroflexi),1.69143412,0.321954999,2.2114794062416085e-06
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_12,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,S_Casp-actino5 sp017859785 (NCBI: F_Ilumatobacteraceae),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_13,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_JAFGLY01 (NCBI: C_Deltaproteobacteria),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_14,2.7602867422061255e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_JAIPFM01 (NCBI: C_Phycisphaerae),1.69143412,0.321954999,8.51716984671034e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_15,8.648891384296941e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_JAHISY01 (NCBI: D_Bacteria),1.69143412,0.321954999,2.6687110356850696e-05
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_16,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_JAJFUI01 (NCBI: F_Planctomycetaceae),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_17,2.6229260173837986e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_M30B53 (NCBI: O_Pirellulales),1.69143412,0.321954999,8.093328147335314e-08
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_18,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_Pontiella (NCBI: O_Kiritimatiellales),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_19,0.016025326218262276,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes),1.69143412,0.321954999,0.004944791537881741
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_2,9.931452282588384e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_Victivallaceae (NCBI: O_Victivallales),1.69143412,0.321954999,3.064459377423178e-06
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_20,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_GCF-002020875 (NCBI: C_Gammaproteobacteria),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_21,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_CAITUV01 (NCBI: O_Myxococcales),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_22,1.3071108030803865e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_JADHUC01 (NCBI: F_Pirellulaceae),1.69143412,0.321954999,4.0332348621896365e-06
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_24,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_JABMPJ01 (NCBI: D_Bacteria),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_25,4.765356671793499e-08,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_JAAYKL01 (NCBI: C_Deltaproteobacteria),1.69143412,0.321954999,1.4704034741470588e-08
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_26,6.82201541534437e-09,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_QWPN01 (NCBI: G_Candidatus Kuenenia),1.69143412,0.321954999,2.1050082623997627e-09
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_28,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,O_UBA8416 (NCBI: P_Lentisphaerae),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_3,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,C_UBA1439 (NCBI: D_Bacteria),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_30,6.817456988474426e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus),1.69143412,0.321954999,2.10360170940324e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_31,8.373401326673555e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_JABICL01 (NCBI: C_Candidatus Peribacteria),1.69143412,0.321954999,2.5837055333225476e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_32,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_LZORAL124-64-63 (NCBI: P_Candidatus Krumholzibacteriota),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_33,3.488167719715011e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_GWB1-54-5 (NCBI: P_Candidatus Peregrinibacteria),1.69143412,0.321954999,1.0763127057908574e-05
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_34,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_JAFGQA01 (NCBI: C_Phycisphaerae),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_35,1.5594037104705125e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_Desulforhopalus,1.69143412,0.321954999,4.811712514712305e-08
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_36,1.3428571038806634e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_M50B91 (NCBI: P_Candidatus Gracilibacteria),1.69143412,0.321954999,4.14353402446588e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_37,1.5246249064174578e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_Desulfacyla (NCBI: C_Deltaproteobacteria),1.69143412,0.321954999,4.704398670590234e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_38,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,S_Marivita sp017643905 (NCBI: G_Marivita),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_39,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_UA16 (NCBI: O_Flavobacteriales),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_4,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_Roseibacillus_B (NCBI: F_Akkermansiaceae),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_40,0.00012229884030042832,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_Sabulitectum (NCBI: G_Candidatus Sabulitectum),1.69143412,0.321954999,3.773665898427398e-05
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_41,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_JAGRPD01 (NCBI: O_Verrucomicrobiales),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_42,1.8234625839004834e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_J111 (NCBI: P_Chloroflexi),1.69143412,0.321954999,5.626495355982099e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_43,5.347979445900146e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_JAFGTH01 (NCBI: P_Lentisphaerae),1.69143412,0.321954999,1.6501781710201016e-07
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_44,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_JAFGTN01 (NCBI: O_Pirellulales),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_45,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,S_Pontimonas sp017852615 (NCBI: F_Microbacteriaceae),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_46,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_Mxb001 (NCBI: O_Candidatus Nanopelagicales),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_48,5.3746488518451e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,O_Desulfobacterales,1.69143412,0.321954999,1.6584073110101917e-06
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_49,1.1011093346610514e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_Aquiluna,1.69143412,0.321954999,3.3975945613573725e-08
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_5,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_CAITUV01 (NCBI: O_Myxococcales),1.69143412,0.321954999,0.0
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_50,2.399508407683999e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,G_SZUA-421 (NCBI: D_Bacteria),1.69143412,0.321954999,7.403948417518412e-06
DAY7_DO_0_13C_CELL_ENRICHED_9,day0-DO-0-env-cell-control_bin_51,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,9,F_SM23-33 (NCBI: F_Planctomycetaceae),1.69143412,0.321954999,0.0
